   Energy(keV)     DXS(RES)                 ElaRES            NonRES
   model = iARC
 incident particle : proton
   2.500000E-03    1.679451E+06 equal to    1.679451E+06 +    0.000000E+00
   2.600000E-03    1.679535E+06 equal to    1.679535E+06 +    0.000000E+00
   2.700000E-03    1.677819E+06 equal to    1.677819E+06 +    0.000000E+00
   2.800000E-03    1.674582E+06 equal to    1.674582E+06 +    0.000000E+00
   2.900000E-03    1.670059E+06 equal to    1.670059E+06 +    0.000000E+00
   3.000000E-03    1.664450E+06 equal to    1.664450E+06 +    0.000000E+00
   3.100000E-03    1.657923E+06 equal to    1.657923E+06 +    0.000000E+00
   3.200000E-03    1.650622E+06 equal to    1.650622E+06 +    0.000000E+00
   3.300000E-03    1.642669E+06 equal to    1.642669E+06 +    0.000000E+00
   3.400000E-03    1.634169E+06 equal to    1.634169E+06 +    0.000000E+00
   3.500000E-03    1.625213E+06 equal to    1.625213E+06 +    0.000000E+00
   3.600000E-03    1.615879E+06 equal to    1.615879E+06 +    0.000000E+00
   3.700000E-03    1.606232E+06 equal to    1.606232E+06 +    0.000000E+00
   3.800000E-03    1.596331E+06 equal to    1.596331E+06 +    0.000000E+00
   3.900000E-03    1.586225E+06 equal to    1.586225E+06 +    0.000000E+00
   4.000000E-03    1.575959E+06 equal to    1.575959E+06 +    0.000000E+00
   4.100000E-03    1.565569E+06 equal to    1.565569E+06 +    0.000000E+00
   4.200000E-03    1.555088E+06 equal to    1.555088E+06 +    0.000000E+00
   4.300000E-03    1.544544E+06 equal to    1.544544E+06 +    0.000000E+00
   4.400000E-03    1.533962E+06 equal to    1.533962E+06 +    0.000000E+00
   4.500000E-03    1.523363E+06 equal to    1.523363E+06 +    0.000000E+00
   4.600000E-03    1.512765E+06 equal to    1.512765E+06 +    0.000000E+00
   4.700000E-03    1.502185E+06 equal to    1.502185E+06 +    0.000000E+00
   4.800000E-03    1.491636E+06 equal to    1.491636E+06 +    0.000000E+00
   4.900000E-03    1.481130E+06 equal to    1.481130E+06 +    0.000000E+00
   5.000000E-03    1.470678E+06 equal to    1.470678E+06 +    0.000000E+00
   5.100000E-03    1.460289E+06 equal to    1.460289E+06 +    0.000000E+00
   5.200000E-03    1.449970E+06 equal to    1.449970E+06 +    0.000000E+00
   5.300000E-03    1.439728E+06 equal to    1.439728E+06 +    0.000000E+00
   5.400000E-03    1.429569E+06 equal to    1.429569E+06 +    0.000000E+00
   5.500000E-03    1.419497E+06 equal to    1.419497E+06 +    0.000000E+00
   5.600000E-03    1.409517E+06 equal to    1.409517E+06 +    0.000000E+00
   5.700000E-03    1.399631E+06 equal to    1.399631E+06 +    0.000000E+00
   5.800000E-03    1.389842E+06 equal to    1.389842E+06 +    0.000000E+00
   5.900000E-03    1.380154E+06 equal to    1.380154E+06 +    0.000000E+00
   6.000000E-03    1.370566E+06 equal to    1.370566E+06 +    0.000000E+00
   6.100000E-03    1.361082E+06 equal to    1.361082E+06 +    0.000000E+00
   6.200000E-03    1.351702E+06 equal to    1.351702E+06 +    0.000000E+00
   6.300000E-03    1.342426E+06 equal to    1.342426E+06 +    0.000000E+00
   6.400000E-03    1.333255E+06 equal to    1.333255E+06 +    0.000000E+00
   6.500000E-03    1.324190E+06 equal to    1.324190E+06 +    0.000000E+00
   6.600000E-03    1.315230E+06 equal to    1.315230E+06 +    0.000000E+00
   6.700000E-03    1.306375E+06 equal to    1.306375E+06 +    0.000000E+00
   6.800000E-03    1.297625E+06 equal to    1.297625E+06 +    0.000000E+00
   6.900000E-03    1.288979E+06 equal to    1.288979E+06 +    0.000000E+00
