   Energy(keV)     DXS(RES)                 ElaRES            NonRES
   model = EDF
 incident particle : proton
   3.300000E-02    1.068926E+06 equal to    1.068926E+06 +    0.000000E+00
   3.400000E-02    1.051853E+06 equal to    1.051853E+06 +    0.000000E+00
   3.500000E-02    1.035250E+06 equal to    1.035250E+06 +    0.000000E+00
   3.600000E-02    1.019104E+06 equal to    1.019104E+06 +    0.000000E+00
   3.700000E-02    1.003402E+06 equal to    1.003402E+06 +    0.000000E+00
   3.800000E-02    9.881291E+05 equal to    9.881291E+05 +    0.000000E+00
   3.900000E-02    9.732726E+05 equal to    9.732726E+05 +    0.000000E+00
   4.000000E-02    9.588188E+05 equal to    9.588188E+05 +    0.000000E+00
   4.100000E-02    9.447546E+05 equal to    9.447546E+05 +    0.000000E+00
   4.200000E-02    9.310671E+05 equal to    9.310671E+05 +    0.000000E+00
   4.300000E-02    9.177437E+05 equal to    9.177437E+05 +    0.000000E+00
   4.400000E-02    9.047721E+05 equal to    9.047721E+05 +    0.000000E+00
   4.500000E-02    8.921405E+05 equal to    8.921405E+05 +    0.000000E+00
   4.600000E-02    8.798373E+05 equal to    8.798373E+05 +    0.000000E+00
   4.700000E-02    8.678514E+05 equal to    8.678514E+05 +    0.000000E+00
   4.800000E-02    8.561718E+05 equal to    8.561718E+05 +    0.000000E+00
   4.900000E-02    8.447883E+05 equal to    8.447883E+05 +    0.000000E+00
   5.000000E-02    8.336908E+05 equal to    8.336908E+05 +    0.000000E+00
   5.100000E-02    8.228695E+05 equal to    8.228695E+05 +    0.000000E+00
   5.200000E-02    8.123151E+05 equal to    8.123151E+05 +    0.000000E+00
   5.300000E-02    8.020186E+05 equal to    8.020186E+05 +    0.000000E+00
   5.400000E-02    7.919715E+05 equal to    7.919715E+05 +    0.000000E+00
   5.500000E-02    7.821652E+05 equal to    7.821652E+05 +    0.000000E+00
   5.600000E-02    7.725920E+05 equal to    7.725920E+05 +    0.000000E+00
   5.700000E-02    7.632439E+05 equal to    7.632439E+05 +    0.000000E+00
   5.800000E-02    7.541138E+05 equal to    7.541138E+05 +    0.000000E+00
   5.900000E-02    7.451944E+05 equal to    7.451944E+05 +    0.000000E+00
   6.000000E-02    7.364789E+05 equal to    7.364789E+05 +    0.000000E+00
   6.100000E-02    7.279607E+05 equal to    7.279607E+05 +    0.000000E+00
   6.200000E-02    7.196336E+05 equal to    7.196336E+05 +    0.000000E+00
   6.300000E-02    7.114914E+05 equal to    7.114914E+05 +    0.000000E+00
   6.400000E-02    7.035284E+05 equal to    7.035284E+05 +    0.000000E+00
   6.500000E-02    6.957388E+05 equal to    6.957388E+05 +    0.000000E+00
   6.600000E-02    6.881174E+05 equal to    6.881174E+05 +    0.000000E+00
   6.700000E-02    6.806589E+05 equal to    6.806589E+05 +    0.000000E+00
   6.800000E-02    6.733584E+05 equal to    6.733584E+05 +    0.000000E+00
   6.900000E-02    6.662110E+05 equal to    6.662110E+05 +    0.000000E+00
   7.000000E-02    6.592122E+05 equal to    6.592122E+05 +    0.000000E+00
   7.100000E-02    6.523574E+05 equal to    6.523574E+05 +    0.000000E+00
   7.200000E-02    6.456424E+05 equal to    6.456424E+05 +    0.000000E+00
   7.300000E-02    6.390632E+05 equal to    6.390632E+05 +    0.000000E+00
   7.400000E-02    6.326157E+05 equal to    6.326157E+05 +    0.000000E+00
   7.500000E-02    6.262960E+05 equal to    6.262960E+05 +    0.000000E+00
   7.600000E-02    6.201007E+05 equal to    6.201007E+05 +    0.000000E+00
   7.700000E-02    6.140260E+05 equal to    6.140260E+05 +    0.000000E+00
   7.800000E-02    6.080686E+05 equal to    6.080686E+05 +    0.000000E+00
   7.900000E-02    6.022252E+05 equal to    6.022252E+05 +    0.000000E+00
   8.000000E-02    5.964926E+05 equal to    5.964926E+05 +    0.000000E+00
   8.100000E-02    5.908677E+05 equal to    5.908677E+05 +    0.000000E+00
   8.200000E-02    5.853477E+05 equal to    5.853477E+05 +    0.000000E+00
   8.300000E-02    5.799296E+05 equal to    5.799296E+05 +    0.000000E+00
   8.400000E-02    5.746107E+05 equal to    5.746107E+05 +    0.000000E+00
   8.500000E-02    5.693883E+05 equal to    5.693883E+05 +    0.000000E+00
   8.600000E-02    5.642599E+05 equal to    5.642599E+05 +    0.000000E+00
   8.700000E-02    5.592231E+05 equal to    5.592231E+05 +    0.000000E+00
   8.800000E-02    5.542753E+05 equal to    5.542753E+05 +    0.000000E+00
   8.900000E-02    5.494144E+05 equal to    5.494144E+05 +    0.000000E+00
   9.000000E-02    5.446380E+05 equal to    5.446380E+05 +    0.000000E+00
   9.100000E-02    5.399440E+05 equal to    5.399440E+05 +    0.000000E+00
   9.200000E-02    5.353304E+05 equal to    5.353304E+05 +    0.000000E+00
   9.300000E-02    5.307951E+05 equal to    5.307951E+05 +    0.000000E+00
   9.400000E-02    5.263361E+05 equal to    5.263361E+05 +    0.000000E+00
   9.500000E-02    5.219516E+05 equal to    5.219516E+05 +    0.000000E+00
   9.600000E-02    5.176397E+05 equal to    5.176397E+05 +    0.000000E+00
   9.700000E-02    5.133986E+05 equal to    5.133986E+05 +    0.000000E+00
   9.800000E-02    5.092267E+05 equal to    5.092267E+05 +    0.000000E+00
